poi_id,image_url
227,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_Matriz_de_Penamacor.JPG?width=600"
228,"https://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho_de_Penamacor.jpg?width=600"
229,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_da_Sert%C3%A3_1.jpg?width=600"
229,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_da_Sert%C3%A3.JPG?width=600"
230,"https://commons.wikimedia.org/wiki/Special:FilePath/Ponte_Filipina_da_Sert%C3%A3.jpg?width=600"
230,"https://commons.wikimedia.org/wiki/Special:FilePath/Ponte_Filipina_-_Sert%C3%A3.jpg?width=600"
231,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_Matriz_da_Sert%C3%A3.jpg?width=600"
231,"https://commons.wikimedia.org/wiki/Special:FilePath/Interior_Igreja_Matriz_da_Sert%C3%A3.jpg?width=600"
232,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_R%C3%B3d%C3%A3o.jpg?width=600"
232,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_R%C3%B3d%C3%A3o_(Muralhas).jpg?width=600"
233,"https://commons.wikimedia.org/wiki/Special:FilePath/Capela_de_Nossa_Senhora_do_Castelo_(Vila_Velha_de_R%C3%B3d%C3%A3o).jpg?width=600"
234,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_Matriz_de_Oleiros.jpg?width=600"
234,"https://commons.wikimedia.org/wiki/Special:FilePath/Oleiros_-_Igreja_Matriz.jpg?width=600"
235,"https://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho_de_Oleiros.jpg?width=600"
236,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_do_Pa%C3%A7o_Episcopal_-_Panor%C3%A2mica.JPG?width=600"
236,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_Branco_jardim_palacio_episcopal_1.jpg?width=600"
236,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_do_Pa%C3%A7o_Episcopal%2C_Castelo_Branco%2C_Portugal_-_panoramio.jpg?width=600"
237,"https://commons.wikimedia.org/wiki/Special:FilePath/Serra_da_estrela%2C_portugal%2C_lagoa_comprida_01.jpg?width=600"
237,"https://commons.wikimedia.org/wiki/Special:FilePath/Serra_da_Estrela%2C_Portugal%2C_Manteigas%2C_Vale_Glaciar_do_Z%C3%AAzere_01.jpg?width=600"
237,"https://commons.wikimedia.org/wiki/Special:FilePath/Penhas_Douradas_-_Serra_da_Estrela.jpg?width=600"
238,"https://commons.wikimedia.org/wiki/Special:FilePath/Cascata_da_Fraga_de_%C3%81gua_d'Alta%2C_Orvalho%2C_Oleiros_2.jpg?width=600"
238,"https://commons.wikimedia.org/wiki/Special:FilePath/Fraga_de_%C3%81gua_d'Alta_1.jpg?width=600"
239,"https://commons.wikimedia.org/wiki/Special:FilePath/Penha_Garcia_-_Fossil_Trilho.jpg?width=600"
239,"https://commons.wikimedia.org/wiki/Special:FilePath/Geopark_Naturtejo_-_Penha_Garcia_-_Trilho_dos_F%C3%B3sseis_-_Penha_Garcia_-_20150917_036.jpg?width=600"
239,"https://commons.wikimedia.org/wiki/Special:FilePath/Trilho_dos_F%C3%B3sseis_em_Penha_Garcia.jpg?width=600"
240,"https://commons.wikimedia.org/wiki/Special:FilePath/Portela_do_Homem_(Portugal)_-_vista_2.jpg?width=600"
240,"https://commons.wikimedia.org/wiki/Special:FilePath/Penha_Garcia%2C_Portugal_-_panoramio.jpg?width=600"
241,"https://commons.wikimedia.org/wiki/Special:FilePath/Idanha-a-Nova_-_Parque_da_Devesa.jpg?width=600"
241,"https://commons.wikimedia.org/wiki/Special:FilePath/Centro_da_vila_de_Idanha-a-Nova.jpg?width=600"
242,"https://commons.wikimedia.org/wiki/Special:FilePath/Miradouro_da_Sra._da_Lapa_(Fund%C3%A3o).jpg?width=600"
242,"https://commons.wikimedia.org/wiki/Special:FilePath/Fund%C3%A3o%2C_Serra_da_Gardunha%2C_Capela_de_Nossa_Senhora_da_Lapa_01.jpg?width=600"
243,"https://commons.wikimedia.org/wiki/Special:FilePath/Portas_de_R%C3%B3d%C3%A3o_vista_do_lado_sul.jpg?width=600"
243,"https://commons.wikimedia.org/wiki/Special:FilePath/Vila_Velha_de_R%C3%B3d%C3%A3o_-_Portas_de_R%C3%B3d%C3%A3o.jpg?width=600"
244,"https://commons.wikimedia.org/wiki/Special:FilePath/Portas_de_R%C3%B3d%C3%A3o.jpg?width=600"
244,"https://commons.wikimedia.org/wiki/Special:FilePath/Vila_Velha_de_R%C3%B3d%C3%A3o_-_Miradouro_de_N._Sra._do_Castelo_-_2.jpg?width=600"
245,"https://commons.wikimedia.org/wiki/Special:FilePath/Rock_art_at_Vila_Velha_de_R%C3%B3d%C3%A3o_-_panoramio.jpg?width=600"
245,"https://commons.wikimedia.org/wiki/Special:FilePath/Valedotejo.jpg?width=600"
246,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_da_Cidade_de_Castelo_Branco_1.jpg?width=600"
246,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_da_Cidade_de_Castelo_Branco_2.jpg?width=600"
247,"https://commons.wikimedia.org/wiki/Special:FilePath/GR_58_-_Grande_Rota_da_Gardunha.jpg?width=600"
247,"https://commons.wikimedia.org/wiki/Special:FilePath/Serra_da_Gardunha%2C_Fund%C3%A3o%2C_Portugal.jpg?width=600"
248,"https://commons.wikimedia.org/wiki/Special:FilePath/Oleiros_Portugal.JPG?width=600"
248,"https://commons.wikimedia.org/wiki/Special:FilePath/Oleiros_Portugal_1.JPG?width=600"
249,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_P%C3%BAblico_Covilh%C3%A3.jpg?width=600"
249,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_do_Largo_da_Esta%C3%A7%C3%A3o_da_Covilh%C3%A3.jpg?width=600"
250,"https://commons.wikimedia.org/wiki/Special:FilePath/Moinho_de_%C3%A1gua_junto_%C3%A0_Ribeira_da_Bas%C3%A1gueda.jpg?width=600"
250,"https://commons.wikimedia.org/wiki/Special:FilePath/Penamacor.jpg?width=600"
251,"https://commons.wikimedia.org/wiki/Special:FilePath/Proen%C3%A7a-a-Nova_-_Miradouro_da_Peneda_01.jpg?width=600"
251,"https://commons.wikimedia.org/wiki/Special:FilePath/Proen%C3%A7a-a-Nova_-_Miradouro_da_Peneda_02.jpg?width=600"
252,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_Natural_do_Tejo_Internacional_-_01.jpg?width=600"
252,"https://commons.wikimedia.org/wiki/Special:FilePath/Tejo_Internacional_-_Mirador_del_Salto_del_Gitano_(01).jpg?width=600"
253,"https://commons.wikimedia.org/wiki/Special:FilePath/Monforte_da_Beira_-_Casa_T%C3%ADpica.jpg?width=600"
253,"https://commons.wikimedia.org/wiki/Special:FilePath/Monforte_da_Beira_-_Vista_Panor%C3%A2mica.jpg?width=600"
254,"https://commons.wikimedia.org/wiki/Special:FilePath/Covilh%C3%A3_Miradouro_S%C3%A3o_Gens_01.jpg?width=600"
254,"https://commons.wikimedia.org/wiki/Special:FilePath/Miradouro_de_S%C3%A3o_Gens_(Covilh%C3%A3).jpg?width=600"
255,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_do_Seixo%2C_Cortes_do_Meio_-_Fund%C3%A3o_-_Portugal.jpg?width=600"
255,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_do_Seixo_e_Serra_da_Estrela.jpg?width=600"
256,"https://commons.wikimedia.org/wiki/Special:FilePath/Pa%C3%A7o_das_Escolas_da_Universidade_de_Coimbra.jpg?width=600"
256,"https://commons.wikimedia.org/wiki/Special:FilePath/Coimbra_University_Pa%C3%A7o_das_Escolas_2.jpg?width=600"
257,"https://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9_Velha_de_Coimbra_(Portugal)_-_exterior_(01).jpg?width=600"
257,"https://commons.wikimedia.org/wiki/Special:FilePath/Interior_da_S%C3%A9_Velha_de_Coimbra.jpg?width=600"
258,"https://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_Santa_Cruz_(Coimbra).jpg?width=600"
258,"https://commons.wikimedia.org/wiki/Special:FilePath/Santa_Cruz_Church_Coimbra_Portugal_001.jpg?width=600"
259,"https://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9_Nova_de_Coimbra%2C_Portugal.jpg?width=600"
259,"https://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9_Nova_de_Coimbra%2C_interior.jpg?width=600"
260,"https://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_Santa_Clara-a-Velha.jpg?width=600"
260,"https://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_Santa_Clara-a-Velha_Coimbra.jpg?width=600"
261,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_de_Santa_Clara_a_Nova.jpg?width=600"
261,"https://commons.wikimedia.org/wiki/Special:FilePath/Interior_igreja_Convento_de_Santa_Clara_a_Nova.jpg?width=600"
262,"https://commons.wikimedia.org/wiki/Special:FilePath/Ru%C3%ADnas_de_Conimbriga_01.jpg?width=600"
262,"https://commons.wikimedia.org/wiki/Special:FilePath/Conimbriga_-_Casa_dos_Repuxos_01.jpg?width=600"
263,"https://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_Lorv%C3%A3o_01.jpg?width=600"
263,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_do_Mosteiro_do_Lorv%C3%A3o_01.jpg?width=600"
264,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Montemor-o-Velho.jpg?width=600"
264,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Montemor-o-Velho_-_vista_panor%C3%A2mica.jpg?width=600"
265,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Penela%2C_Portugal.jpg?width=600"
265,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Penela_2011_02.jpg?width=600"
266,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_da_Lous%C3%A3.jpg?width=600"
266,"https://commons.wikimedia.org/wiki/Special:FilePath/Lous%C3%A3_-_Castelo_de_Arouce_(31534015696).jpg?width=600"
267,"https://commons.wikimedia.org/wiki/Special:FilePath/Museu_Nacional_Machado_de_Castro%2C_Coimbra%2C_Portugal_01.jpg?width=600"
267,"https://commons.wikimedia.org/wiki/Special:FilePath/Criptoportico_de_Aeminium_(49997193262).jpg?width=600"
268,"https://commons.wikimedia.org/wiki/Special:FilePath/Arcos_do_Jardim_01.jpg?width=600"
268,"https://commons.wikimedia.org/wiki/Special:FilePath/Aqueduto_de_S%C3%A3o_Sebasti%C3%A3o_Coimbra.jpg?width=600"
269,"https://commons.wikimedia.org/wiki/Special:FilePath/Arco_de_Almedina_(Coimbra).jpg?width=600"
269,"https://commons.wikimedia.org/wiki/Special:FilePath/Arco_de_Almedina%2C_Coimbra.jpg?width=600"
270,"https://commons.wikimedia.org/wiki/Special:FilePath/Torre_de_Anto.jpg?width=600"
270,"https://commons.wikimedia.org/wiki/Special:FilePath/Coimbra-torre_de_anto-1.jpg?width=600"
271,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_S%C3%A3o_Tiago%2C_Coimbra.jpg?width=600"
271,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_S._Tiago_de_Coimbra_-_Interior.jpg?width=600"
272,"https://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_Celas.jpg?width=600"
272,"https://commons.wikimedia.org/wiki/Special:FilePath/Claustro_do_Mosteiro_de_Celas.jpg?width=600"
273,"https://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_S%C3%A3o_Marcos.jpg?width=600"
273,"https://commons.wikimedia.org/wiki/Special:FilePath/Claustro_manuelino_do_Mosteiro_de_S%C3%A3o_Marcos.jpg?width=600"
274,"https://commons.wikimedia.org/wiki/Special:FilePath/Capela_de_S%C3%A3o_Miguel_-_Coimbra.jpg?width=600"
274,"https://commons.wikimedia.org/wiki/Special:FilePath/Coimbra_University_Capela_de_Sao_Miguel_Interior.jpg?width=600"
275,"https://commons.wikimedia.org/wiki/Special:FilePath/Biblioteca_Joanina_-_Coimbra.jpg?width=600"
275,"https://commons.wikimedia.org/wiki/Special:FilePath/Biblioteca_Joanina_-_interior.jpg?width=600"
276,"https://commons.wikimedia.org/wiki/Special:FilePath/Figueira_da_Foz_Forte_Santa_Catarina.jpg?width=600"
276,"https://commons.wikimedia.org/wiki/Special:FilePath/Forte_de_Santa_Catarina%2C_Figueira_da_Foz%2C_Portugal.jpg?width=600"
277,"https://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho_de_Coimbra.jpg?width=600"
277,"https://commons.wikimedia.org/wiki/Special:FilePath/Coimbra%2C_Pelourinho.JPG?width=600"
278,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_do_Seixo_2.jpg?width=600"
278,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_do_Seixo%2C_Vila_Nova_de_Poiares.jpg?width=600"
279,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_do_Carmo_Coimbra.jpg?width=600"
279,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_do_Carmo_(Coimbra)_01.jpg?width=600"
280,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_Santa_Justa_(Coimbra).jpg?width=600"
280,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_Santa_Justa%2C_interior.jpg?width=600"
281,"https://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio_Sotto_Mayor%2C_Figueira_da_Foz%2C_Portugal.jpg?width=600"
281,"https://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio_Sotto_Mayor.jpg?width=600"
282,"https://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio_de_S%C3%A3o_Marcos%2C_Coimbra.jpg?width=600"
282,"https://commons.wikimedia.org/wiki/Special:FilePath/Mosteiro_de_S%C3%A3o_Marcos_(Coimbra)_2.jpg?width=600"
283,"https://commons.wikimedia.org/wiki/Special:FilePath/Montemor-o-Velho_-_Pelourinho.jpg?width=600"
283,"https://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho_de_Montemor-o-Velho_2.jpg?width=600"
284,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_de_S%C3%A3o_Francisco_(Coimbra).jpg?width=600"
284,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_do_Convento_de_S._Francisco_-_Coimbra.jpg?width=600"
285,"https://commons.wikimedia.org/wiki/Special:FilePath/Ponte_de_Santa_Clara%2C_Coimbra%2C_Portugal.jpg?width=600"
285,"https://commons.wikimedia.org/wiki/Special:FilePath/Ponte_Santa_Clara_e_o_Rio_Mondego_em_Coimbra.jpg?width=600"
286,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_Bot%C3%A2nico_de_Coimbra_-_2022.jpg?width=600"
286,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_Bot%C3%A2nico_de_Coimbra_2016-01-20_02.jpg?width=600"
286,"https://commons.wikimedia.org/wiki/Special:FilePath/Bamboo_of_Coimbra_Botanical_Garden.JPG?width=600"
287,"https://commons.wikimedia.org/wiki/Special:FilePath/Bussaco_National_Forest.jpg?width=600"
287,"https://commons.wikimedia.org/wiki/Special:FilePath/Bussaco_02.jpg?width=600"
287,"https://commons.wikimedia.org/wiki/Special:FilePath/Porta_de_Coimbra_-_Mata_Nacional_do_Bu%C3%A7aco.jpg?width=600"
288,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_Verde_do_Mondego_-_Coimbra_-_2017.jpg?width=600"
288,"https://commons.wikimedia.org/wiki/Special:FilePath/Coimbra%2C_parque_verde_do_Mondego%2C_ponte_pedonal_2.jpg?width=600"
289,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_da_Manga.jpg?width=600"
289,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_da_Manga%2C_Coimbra%2C_Portugal.jpg?width=600"
290,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_Manuel_Braga.jpg?width=600"
290,"https://commons.wikimedia.org/wiki/Special:FilePath/Coimbra-Parque_Manuel_Braga_2012.jpg?width=600"
291,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_do_Choupal%2C_Coimbra_(4211603581).jpg?width=600"
291,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_do_Choupal%2C_Coimbra%2C_Portugal%2C_2023.jpg?width=600"
292,"https://commons.wikimedia.org/wiki/Special:FilePath/Serra_da_Lous%C3%A3.jpg?width=600"
292,"https://commons.wikimedia.org/wiki/Special:FilePath/Casal_de_S%C3%A3o_Sim%C3%A3o%2C_Figueir%C3%B3_dos_Vinhos_(Serra_da_Lous%C3%A3).JPG?width=600"
293,"https://commons.wikimedia.org/wiki/Special:FilePath/Penedo_da_Saudade%2C_Coimbra.jpg?width=600"
293,"https://commons.wikimedia.org/wiki/Special:FilePath/Penedo_da_Saudade_(2).JPG?width=600"
294,"https://commons.wikimedia.org/wiki/Special:FilePath/Penacova_(Mondego_Valley).jpg?width=600"
294,"https://commons.wikimedia.org/wiki/Special:FilePath/Cristo_Rei_Penacova.jpg?width=600"
295,"https://commons.wikimedia.org/wiki/Special:FilePath/Capela_da_Senhora_da_Gra%C3%A7a%2C_Miranda_do_Corvo.jpg?width=600"
295,"https://commons.wikimedia.org/wiki/Special:FilePath/Miranda_do_Corvo_-_panoramica.jpg?width=600"
296,"https://commons.wikimedia.org/wiki/Special:FilePath/Vista_de_Penacova_a_partir_do_Calv%C3%A1rio.jpg?width=600"
296,"https://commons.wikimedia.org/wiki/Special:FilePath/Penacova_2016-10-14_003.jpg?width=600"
297,"https://commons.wikimedia.org/wiki/Special:FilePath/Coimbra_vista_do_Monte_de_S%C3%A3o_Jorge.jpg?width=600"
298,"https://commons.wikimedia.org/wiki/Special:FilePath/Vistas_sobre_Arganil.jpg?width=600"
298,"https://commons.wikimedia.org/wiki/Special:FilePath/Arganil%2C_Vistas_panor%C3%A2micas.jpg?width=600"
299,"https://commons.wikimedia.org/wiki/Special:FilePath/Moinho_de_%C3%A1gua_na_Levada_da_Lous%C3%A3.jpg?width=600"
299,"https://commons.wikimedia.org/wiki/Special:FilePath/Paisagem_na_serra_da_Lous%C3%A3.jpg?width=600"
300,"https://commons.wikimedia.org/wiki/Special:FilePath/Cascata_da_Pedra_da_Ferida%2C_Penacova_2.jpg?width=600"
300,"https://commons.wikimedia.org/wiki/Special:FilePath/Cascata_da_Pedra_da_Ferida%2C_Penacova_1.jpg?width=600"
301,"https://commons.wikimedia.org/wiki/Special:FilePath/Moinho_da_Senta.jpg?width=600"
301,"https://commons.wikimedia.org/wiki/Special:FilePath/Ribeira_da_Senta_1.jpg?width=600"
302,"https://commons.wikimedia.org/wiki/Special:FilePath/Passadi%C3%A7os_do_Cabril_1.jpg?width=600"
302,"https://commons.wikimedia.org/wiki/Special:FilePath/Passadi%C3%A7os_do_Cabril_2.jpg?width=600"
303,"https://commons.wikimedia.org/wiki/Special:FilePath/Rio_Mondego_e_ponte_pedonal_em_Coimbra.jpg?width=600"
303,"https://commons.wikimedia.org/wiki/Special:FilePath/Paisagem_ribesinha_do_Mondego_em_Coimbra.jpg?width=600"
304,"https://commons.wikimedia.org/wiki/Special:FilePath/Vila_Nova_de_Poiares_-_moulin.jpg?width=600"
305,"https://commons.wikimedia.org/wiki/Special:FilePath/Paisagem_de_Penacova.jpg?width=600"
305,"https://commons.wikimedia.org/wiki/Special:FilePath/Penacova_-_Rio_Mondego.jpg?width=600"
306,"https://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A9_de_%C3%89vora_Vista_da_Rua.jpg?width=600"
306,"https://commons.wikimedia.org/wiki/Special:FilePath/Se_de_Evora_Interior.jpg?width=600"
306,"https://commons.wikimedia.org/wiki/Special:FilePath/Se_de_Evora_Cloister.jpg?width=600"
307,"https://commons.wikimedia.org/wiki/Special:FilePath/Templo_Romano_de_%C3%89vora.jpg?width=600"
307,"https://commons.wikimedia.org/wiki/Special:FilePath/Roman_Temple_of_%C3%89vora_Night.jpg?width=600"
308,"https://commons.wikimedia.org/wiki/Special:FilePath/Capela_dos_Ossos_Exterior.jpg?width=600"
308,"https://commons.wikimedia.org/wiki/Special:FilePath/Capela_dos_Ossos_Interior.jpg?width=600"
309,"https://commons.wikimedia.org/wiki/Special:FilePath/Aqueduto_da_%C3%81gua_de_Prata_01.jpg?width=600"
309,"https://commons.wikimedia.org/wiki/Special:FilePath/Aqueduto_da_%C3%81gua_de_Prata_02.jpg?width=600"
310,"https://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio_Cadaval%2C_%C3%89vora.jpg?width=600"
310,"https://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio_Cadaval_Courtyard.jpg?width=600"
311,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_S%C3%A3o_Francisco_%C3%89vora.jpg?width=600"
311,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_S%C3%A3o_Francisco_interior.jpg?width=600"
312,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_%C3%89voramonte.jpg?width=600"
312,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_%C3%89voramonte_detail.jpg?width=600"
313,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Monsaraz.jpg?width=600"
313,"https://commons.wikimedia.org/wiki/Special:FilePath/Monsaraz_Walls.jpg?width=600"
314,"https://commons.wikimedia.org/wiki/Special:FilePath/Cromeleque_dos_Almendres.jpg?width=600"
314,"https://commons.wikimedia.org/wiki/Special:FilePath/Almendres_Cromlech_Sunset.jpg?width=600"
315,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_dos_L%C3%B3ios.jpg?width=600"
315,"https://commons.wikimedia.org/wiki/Special:FilePath/Pousada_Convento_%C3%89vora_Cloister.jpg?width=600"
316,"https://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio_D._Manuel%2C_%C3%89vora.jpg?width=600"
317,"https://commons.wikimedia.org/wiki/Special:FilePath/Muralhas_de_%C3%89vora.jpg?width=600"
317,"https://commons.wikimedia.org/wiki/Special:FilePath/Portas_de_Mour%C3%A3o.jpg?width=600"
318,"https://commons.wikimedia.org/wiki/Special:FilePath/Ermida_de_S%C3%A3o_Br%C3%A1s.jpg?width=600"
319,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_da_Gra%C3%A7a%2C_%C3%89vora.jpg?width=600"
319,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_da_Gra%C3%A7a_facade.jpg?width=600"
320,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Montemor-o-Novo.jpg?width=600"
320,"https://commons.wikimedia.org/wiki/Special:FilePath/Montemor-o-Novo_castle_walls.jpg?width=600"
321,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Arraiolos.jpg?width=600"
321,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Arraiolos_Interior.jpg?width=600"
322,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_do_Salvador_(Arraiolos).jpg?width=600"
323,"https://commons.wikimedia.org/wiki/Special:FilePath/Universidade_de_%C3%89vora_P%C3%A1tio.jpg?width=600"
323,"https://commons.wikimedia.org/wiki/Special:FilePath/Universidade_de_%C3%89vora_Facade.jpg?width=600"
324,"https://commons.wikimedia.org/wiki/Special:FilePath/Anta_Grande_do_Zambujeiro.jpg?width=600"
325,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Borba.jpg?width=600"
325,"https://commons.wikimedia.org/wiki/Special:FilePath/Torre_de_Menagem_de_Borba.jpg?width=600"
326,"https://commons.wikimedia.org/wiki/Special:FilePath/Castelo_de_Terena.jpg?width=600"
327,"https://commons.wikimedia.org/wiki/Special:FilePath/Santu%C3%A1rio_de_N._Sra._da_Boa_Nova%2C_Terena.jpg?width=600"
328,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_de_S%C3%A3o_Bento_de_C%C3%A1stris.jpg?width=600"
329,"https://commons.wikimedia.org/wiki/Special:FilePath/Pal%C3%A1cio_da_Inquisi%C3%A7%C3%A3o_%C3%89vora.jpg?width=600"
330,"https://commons.wikimedia.org/wiki/Special:FilePath/Fonte_da_Pra%C3%A7a_da_Porta_de_Moura.jpg?width=600"
331,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_Santiago%2C_Monsaraz.jpg?width=600"
332,"https://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho_de_%C3%89vora.jpg?width=600"
333,"https://commons.wikimedia.org/wiki/Special:FilePath/Convento_de_Santa_Clara_%C3%89vora.jpg?width=600"
334,"https://commons.wikimedia.org/wiki/Special:FilePath/Museu_de_%C3%89vora.jpg?width=600"
334,"https://commons.wikimedia.org/wiki/Special:FilePath/Museu_%C3%89vora_Claustro.jpg?width=600"
335,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_de_S%C3%A3o_Mamede_%C3%89vora.jpg?width=600"
336,"https://commons.wikimedia.org/wiki/Special:FilePath/Igreja_da_Miseric%C3%B3rdia_%C3%89vora.jpg?width=600"
336,"https://commons.wikimedia.org/wiki/Special:FilePath/Misericordia_%C3%89vora_Azulejos.jpg?width=600"
337,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_Publico_de_Evora_1.jpg?width=600"
337,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_Publico_de_Evora_Coreto.jpg?width=600"
338,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_de_Diana_Evora.jpg?width=600"
338,"https://commons.wikimedia.org/wiki/Special:FilePath/Templo_Romano_de_%C3%89vora_e_jardim.jpg?width=600"
339,"https://commons.wikimedia.org/wiki/Special:FilePath/Evora_panoramica_do_Alto_de_Sao_Bento.jpg?width=600"
339,"https://commons.wikimedia.org/wiki/Special:FilePath/Por_do_sol_em_Evora_do_Alto_de_Sao_Bento.jpg?width=600"
340,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_Ecologico_do_Gameiro_Mora.jpg?width=600"
340,"https://commons.wikimedia.org/wiki/Special:FilePath/Passadicos_Gameiro.jpg?width=600"
341,"https://commons.wikimedia.org/wiki/Special:FilePath/Aqueduto_da_%C3%81gua_da_Prata_Evora_01.jpg?width=600"
341,"https://commons.wikimedia.org/wiki/Special:FilePath/Aqueduto_da_%C3%81gua_da_Prata_Evora.jpg?width=600"
342,"https://commons.wikimedia.org/wiki/Special:FilePath/Monsaraz_Alqueva_view.jpg?width=600"
342,"https://commons.wikimedia.org/wiki/Special:FilePath/Monsaraz_sunset_from_castle.jpg?width=600"
343,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_da_Cidade_Evora_Vista.jpg?width=600"
343,"https://commons.wikimedia.org/wiki/Special:FilePath/Parque_da_Cidade_Evora_Lazer.jpg?width=600"
344,"https://commons.wikimedia.org/wiki/Special:FilePath/Gruta_do_Escoural_entrada.jpg?width=600"
344,"https://commons.wikimedia.org/wiki/Special:FilePath/Paisagem_Escoural.jpg?width=600"
345,"https://commons.wikimedia.org/wiki/Special:FilePath/Jardim_de_Santo_Antao_Evora.jpg?width=600"
346,"https://commons.wikimedia.org/wiki/Special:FilePath/Capela_de_Nossa_Senhora_da_Penha_Montemor-o-Novo_1.jpg?width=600"
346,"https://commons.wikimedia.org/wiki/Special:FilePath/Vista_de_Montemor-o-Novo_da_Penha.jpg?width=600"
347,"https://commons.wikimedia.org/wiki/Special:FilePath/Ribeira_de_Canha_paisagem.jpg?width=600"
